ResponseID,Question,Response
R_8hTzTWhIt3n7AHz,Timing-First Click.2,0
R_1MqpDS8VpRmCxGR,Timing-First Click.2,0
R_3XikxXHI9f3RNY1,Timing-First Click.2,0
R_bawhqfyJXOGMbZz,Timing-First Click.2,0
R_9STal68um6rtI45,Timing-First Click.2,0
R_3NMmCSjk8xZPyHH,Timing-First Click.2,0
R_6zMVC9kuhl7oD5j,Timing-First Click.2,0
R_9ua0FR0zNLyRqa9,Timing-First Click.2,0
R_eyQ92M2faxNQWFf,Timing-First Click.2,0
R_7379KPKAfmA5Sy9,Timing-First Click.2,0
R_8868VvS8DH4InYh,Timing-Last Click.2,0
R_brBsncrK2secV7v,Timing-Last Click.2,0
R_cIay1PiBWtSgPpr,Timing-Last Click.2,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.2,0
R_8finadprGjxTKTP,Timing-Last Click.2,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.2,0
R_249FSn3J0TI9ZWt,Timing-Last Click.2,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.2,0
R_20ntoiSqvPVfdTT,Timing-Last Click.2,0
R_4H1Izll8EGknlaJ,Timing-Last Click.2,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.2,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.2,0
R_3XikxXHI9f3RNY1,Timing-Last Click.2,0
R_bawhqfyJXOGMbZz,Timing-Last Click.2,0
R_9STal68um6rtI45,Timing-Last Click.2,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.2,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.2,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.2,0
R_eyQ92M2faxNQWFf,Timing-Last Click.2,0
R_7379KPKAfmA5Sy9,Timing-Last Click.2,0
R_8868VvS8DH4InYh,Timing-Page Submit.2,0.754
R_brBsncrK2secV7v,Timing-Page Submit.2,1.029
R_cIay1PiBWtSgPpr,Timing-Page Submit.2,0.816
R_4IrZFD1AjeRZm1T,Timing-Page Submit.2,0.926
R_8finadprGjxTKTP,Timing-Page Submit.2,0.682
R_ahZZOGMuJqHBtGd,Timing-Page Submit.2,0.827
R_249FSn3J0TI9ZWt,Timing-Page Submit.2,1.2
R_0H5BNGYtHbJlJLn,Timing-Page Submit.2,0.661
R_20ntoiSqvPVfdTT,Timing-Page Submit.2,1.267
R_4H1Izll8EGknlaJ,Timing-Page Submit.2,1.39
R_8hTzTWhIt3n7AHz,Timing-Page Submit.2,0.831
R_1MqpDS8VpRmCxGR,Timing-Page Submit.2,0.976
R_3XikxXHI9f3RNY1,Timing-Page Submit.2,2.009
R_bawhqfyJXOGMbZz,Timing-Page Submit.2,1.022
R_9STal68um6rtI45,Timing-Page Submit.2,1.343
R_3NMmCSjk8xZPyHH,Timing-Page Submit.2,1.282
R_6zMVC9kuhl7oD5j,Timing-Page Submit.2,0.574
R_9ua0FR0zNLyRqa9,Timing-Page Submit.2,0.884
R_eyQ92M2faxNQWFf,Timing-Page Submit.2,1.454
R_7379KPKAfmA5Sy9,Timing-Page Submit.2,0.907
R_8868VvS8DH4InYh,Timing-Click Count.2,0
R_brBsncrK2secV7v,Timing-Click Count.2,0
R_cIay1PiBWtSgPpr,Timing-Click Count.2,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.2,0
R_8finadprGjxTKTP,Timing-Click Count.2,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.2,0
R_249FSn3J0TI9ZWt,Timing-Click Count.2,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.2,0
R_20ntoiSqvPVfdTT,Timing-Click Count.2,0
R_4H1Izll8EGknlaJ,Timing-Click Count.2,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.2,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.2,0
R_3XikxXHI9f3RNY1,Timing-Click Count.2,0
R_bawhqfyJXOGMbZz,Timing-Click Count.2,0
R_9STal68um6rtI45,Timing-Click Count.2,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.2,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.2,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.2,0
R_eyQ92M2faxNQWFf,Timing-Click Count.2,0
R_7379KPKAfmA5Sy9,Timing-Click Count.2,0
R_8868VvS8DH4InYh,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_brBsncrK2secV7v,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_cIay1PiBWtSgPpr,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_4IrZFD1AjeRZm1T,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_8finadprGjxTKTP,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_ahZZOGMuJqHBtGd,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_249FSn3J0TI9ZWt,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_0H5BNGYtHbJlJLn,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_20ntoiSqvPVfdTT,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_4H1Izll8EGknlaJ,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_8hTzTWhIt3n7AHz,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_1MqpDS8VpRmCxGR,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",2
R_3XikxXHI9f3RNY1,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_bawhqfyJXOGMbZz,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_9STal68um6rtI45,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",2
R_3NMmCSjk8xZPyHH,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_6zMVC9kuhl7oD5j,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_9ua0FR0zNLyRqa9,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_eyQ92M2faxNQWFf,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_7379KPKAfmA5Sy9,"""TO /  CARESS"" /   /   /    /   /   /    /   /   /    /   /   /  B = positive     /         N = negative",1
R_8868VvS8DH4InYh,Timing-First Click.3,0
R_brBsncrK2secV7v,Timing-First Click.3,0
R_cIay1PiBWtSgPpr,Timing-First Click.3,0
R_4IrZFD1AjeRZm1T,Timing-First Click.3,0
R_8finadprGjxTKTP,Timing-First Click.3,0
R_ahZZOGMuJqHBtGd,Timing-First Click.3,0
R_249FSn3J0TI9ZWt,Timing-First Click.3,0
R_0H5BNGYtHbJlJLn,Timing-First Click.3,0
R_20ntoiSqvPVfdTT,Timing-First Click.3,0
R_4H1Izll8EGknlaJ,Timing-First Click.3,0
R_8hTzTWhIt3n7AHz,Timing-First Click.3,0
R_1MqpDS8VpRmCxGR,Timing-First Click.3,0
R_3XikxXHI9f3RNY1,Timing-First Click.3,0
R_bawhqfyJXOGMbZz,Timing-First Click.3,0
R_9STal68um6rtI45,Timing-First Click.3,0
R_3NMmCSjk8xZPyHH,Timing-First Click.3,0
R_6zMVC9kuhl7oD5j,Timing-First Click.3,0
R_9ua0FR0zNLyRqa9,Timing-First Click.3,0
R_eyQ92M2faxNQWFf,Timing-First Click.3,0
R_7379KPKAfmA5Sy9,Timing-First Click.3,0
R_8868VvS8DH4InYh,Timing-Last Click.3,0
R_brBsncrK2secV7v,Timing-Last Click.3,0
R_cIay1PiBWtSgPpr,Timing-Last Click.3,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.3,0
R_8finadprGjxTKTP,Timing-Last Click.3,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.3,0
R_249FSn3J0TI9ZWt,Timing-Last Click.3,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.3,0
R_20ntoiSqvPVfdTT,Timing-Last Click.3,0
R_4H1Izll8EGknlaJ,Timing-Last Click.3,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.3,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.3,0
R_3XikxXHI9f3RNY1,Timing-Last Click.3,0
R_bawhqfyJXOGMbZz,Timing-Last Click.3,0
R_9STal68um6rtI45,Timing-Last Click.3,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.3,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.3,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.3,0
R_eyQ92M2faxNQWFf,Timing-Last Click.3,0
R_7379KPKAfmA5Sy9,Timing-Last Click.3,0
R_8868VvS8DH4InYh,Timing-Page Submit.3,0.602
R_brBsncrK2secV7v,Timing-Page Submit.3,0.887
R_cIay1PiBWtSgPpr,Timing-Page Submit.3,0.688
R_4IrZFD1AjeRZm1T,Timing-Page Submit.3,1.47
R_8finadprGjxTKTP,Timing-Page Submit.3,0.675
R_ahZZOGMuJqHBtGd,Timing-Page Submit.3,0.947
R_249FSn3J0TI9ZWt,Timing-Page Submit.3,0.868
R_0H5BNGYtHbJlJLn,Timing-Page Submit.3,0.683
R_20ntoiSqvPVfdTT,Timing-Page Submit.3,1.162
R_4H1Izll8EGknlaJ,Timing-Page Submit.3,0.948
R_8hTzTWhIt3n7AHz,Timing-Page Submit.3,0.987
R_1MqpDS8VpRmCxGR,Timing-Page Submit.3,0.691
R_3XikxXHI9f3RNY1,Timing-Page Submit.3,1.272
R_bawhqfyJXOGMbZz,Timing-Page Submit.3,0.765
R_9STal68um6rtI45,Timing-Page Submit.3,1.895
R_3NMmCSjk8xZPyHH,Timing-Page Submit.3,1.282
R_6zMVC9kuhl7oD5j,Timing-Page Submit.3,1.101
R_9ua0FR0zNLyRqa9,Timing-Page Submit.3,1.007
R_eyQ92M2faxNQWFf,Timing-Page Submit.3,1.0
R_7379KPKAfmA5Sy9,Timing-Page Submit.3,0.744
R_8868VvS8DH4InYh,Timing-Click Count.3,0
R_brBsncrK2secV7v,Timing-Click Count.3,0
R_cIay1PiBWtSgPpr,Timing-Click Count.3,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.3,0
R_8finadprGjxTKTP,Timing-Click Count.3,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.3,0
R_249FSn3J0TI9ZWt,Timing-Click Count.3,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.3,0
R_20ntoiSqvPVfdTT,Timing-Click Count.3,0
R_4H1Izll8EGknlaJ,Timing-Click Count.3,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.3,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.3,0
R_3XikxXHI9f3RNY1,Timing-Click Count.3,0
R_bawhqfyJXOGMbZz,Timing-Click Count.3,0
R_9STal68um6rtI45,Timing-Click Count.3,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.3,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.3,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.3,0
R_eyQ92M2faxNQWFf,Timing-Click Count.3,0
R_7379KPKAfmA5Sy9,Timing-Click Count.3,0
R_8868VvS8DH4InYh,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_brBsncrK2secV7v,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_cIay1PiBWtSgPpr,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_4IrZFD1AjeRZm1T,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_8finadprGjxTKTP,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_ahZZOGMuJqHBtGd,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_249FSn3J0TI9ZWt,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_0H5BNGYtHbJlJLn,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_20ntoiSqvPVfdTT,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_4H1Izll8EGknlaJ,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_8hTzTWhIt3n7AHz,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_1MqpDS8VpRmCxGR,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_3XikxXHI9f3RNY1,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_bawhqfyJXOGMbZz,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_9STal68um6rtI45,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_3NMmCSjk8xZPyHH,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_6zMVC9kuhl7oD5j,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_9ua0FR0zNLyRqa9,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_eyQ92M2faxNQWFf,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_7379KPKAfmA5Sy9,"""TO PET"" /  /    /  /    /  /    /  /  B = positive            N = /  negative",1
R_8868VvS8DH4InYh,Timing-First Click.4,0
R_brBsncrK2secV7v,Timing-First Click.4,0
R_cIay1PiBWtSgPpr,Timing-First Click.4,0
R_4IrZFD1AjeRZm1T,Timing-First Click.4,0
R_8finadprGjxTKTP,Timing-First Click.4,0
R_ahZZOGMuJqHBtGd,Timing-First Click.4,0
R_249FSn3J0TI9ZWt,Timing-First Click.4,0
R_0H5BNGYtHbJlJLn,Timing-First Click.4,0
R_20ntoiSqvPVfdTT,Timing-First Click.4,0
R_4H1Izll8EGknlaJ,Timing-First Click.4,0
R_8hTzTWhIt3n7AHz,Timing-First Click.4,0
R_1MqpDS8VpRmCxGR,Timing-First Click.4,0
R_3XikxXHI9f3RNY1,Timing-First Click.4,0
R_bawhqfyJXOGMbZz,Timing-First Click.4,0
R_9STal68um6rtI45,Timing-First Click.4,0
R_3NMmCSjk8xZPyHH,Timing-First Click.4,0
R_6zMVC9kuhl7oD5j,Timing-First Click.4,0
R_9ua0FR0zNLyRqa9,Timing-First Click.4,0
R_eyQ92M2faxNQWFf,Timing-First Click.4,0
R_7379KPKAfmA5Sy9,Timing-First Click.4,0
R_8868VvS8DH4InYh,Timing-Last Click.4,0
R_brBsncrK2secV7v,Timing-Last Click.4,0
R_cIay1PiBWtSgPpr,Timing-Last Click.4,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.4,0
R_8finadprGjxTKTP,Timing-Last Click.4,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.4,0
R_249FSn3J0TI9ZWt,Timing-Last Click.4,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.4,0
R_20ntoiSqvPVfdTT,Timing-Last Click.4,0
R_4H1Izll8EGknlaJ,Timing-Last Click.4,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.4,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.4,0
R_3XikxXHI9f3RNY1,Timing-Last Click.4,0
R_bawhqfyJXOGMbZz,Timing-Last Click.4,0
R_9STal68um6rtI45,Timing-Last Click.4,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.4,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.4,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.4,0
R_eyQ92M2faxNQWFf,Timing-Last Click.4,0
R_7379KPKAfmA5Sy9,Timing-Last Click.4,0
R_8868VvS8DH4InYh,Timing-Page Submit.4,0.564
R_brBsncrK2secV7v,Timing-Page Submit.4,1.234
R_cIay1PiBWtSgPpr,Timing-Page Submit.4,0.807
R_4IrZFD1AjeRZm1T,Timing-Page Submit.4,0.976
R_8finadprGjxTKTP,Timing-Page Submit.4,0.687
R_ahZZOGMuJqHBtGd,Timing-Page Submit.4,0.542
R_249FSn3J0TI9ZWt,Timing-Page Submit.4,1.1
R_0H5BNGYtHbJlJLn,Timing-Page Submit.4,1.032
R_20ntoiSqvPVfdTT,Timing-Page Submit.4,1.173
R_4H1Izll8EGknlaJ,Timing-Page Submit.4,0.887
R_8hTzTWhIt3n7AHz,Timing-Page Submit.4,0.684
R_1MqpDS8VpRmCxGR,Timing-Page Submit.4,0.639
R_3XikxXHI9f3RNY1,Timing-Page Submit.4,1.39
R_bawhqfyJXOGMbZz,Timing-Page Submit.4,1.13
R_9STal68um6rtI45,Timing-Page Submit.4,1.198
R_3NMmCSjk8xZPyHH,Timing-Page Submit.4,1.355
R_6zMVC9kuhl7oD5j,Timing-Page Submit.4,0.628
R_9ua0FR0zNLyRqa9,Timing-Page Submit.4,0.629
R_eyQ92M2faxNQWFf,Timing-Page Submit.4,0.973
R_7379KPKAfmA5Sy9,Timing-Page Submit.4,1.13
R_8868VvS8DH4InYh,Timing-Click Count.4,0
R_brBsncrK2secV7v,Timing-Click Count.4,0
R_cIay1PiBWtSgPpr,Timing-Click Count.4,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.4,0
R_8finadprGjxTKTP,Timing-Click Count.4,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.4,0
R_249FSn3J0TI9ZWt,Timing-Click Count.4,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.4,0
R_20ntoiSqvPVfdTT,Timing-Click Count.4,0
R_4H1Izll8EGknlaJ,Timing-Click Count.4,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.4,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.4,0
R_3XikxXHI9f3RNY1,Timing-Click Count.4,0
R_bawhqfyJXOGMbZz,Timing-Click Count.4,0
R_9STal68um6rtI45,Timing-Click Count.4,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.4,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.4,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.4,0
R_eyQ92M2faxNQWFf,Timing-Click Count.4,0
R_7379KPKAfmA5Sy9,Timing-Click Count.4,0
R_8868VvS8DH4InYh,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_brBsncrK2secV7v,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_cIay1PiBWtSgPpr,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_4IrZFD1AjeRZm1T,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_8finadprGjxTKTP,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_ahZZOGMuJqHBtGd,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_249FSn3J0TI9ZWt,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_0H5BNGYtHbJlJLn,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_20ntoiSqvPVfdTT,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_4H1Izll8EGknlaJ,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_8hTzTWhIt3n7AHz,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_1MqpDS8VpRmCxGR,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_3XikxXHI9f3RNY1,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_bawhqfyJXOGMbZz,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_9STal68um6rtI45,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_3NMmCSjk8xZPyHH,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_6zMVC9kuhl7oD5j,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_9ua0FR0zNLyRqa9,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_eyQ92M2faxNQWFf,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_7379KPKAfmA5Sy9,"""TO HUG"" /  /    /  /    /  /    /  /  B = positive     /         N = negative",1
R_8868VvS8DH4InYh,Timing-First Click.5,0
R_brBsncrK2secV7v,Timing-First Click.5,0
R_cIay1PiBWtSgPpr,Timing-First Click.5,0
R_4IrZFD1AjeRZm1T,Timing-First Click.5,0
R_8finadprGjxTKTP,Timing-First Click.5,0
R_ahZZOGMuJqHBtGd,Timing-First Click.5,0
R_249FSn3J0TI9ZWt,Timing-First Click.5,0
R_0H5BNGYtHbJlJLn,Timing-First Click.5,0
R_20ntoiSqvPVfdTT,Timing-First Click.5,0
R_4H1Izll8EGknlaJ,Timing-First Click.5,0
R_8hTzTWhIt3n7AHz,Timing-First Click.5,0
R_1MqpDS8VpRmCxGR,Timing-First Click.5,0
R_3XikxXHI9f3RNY1,Timing-First Click.5,0
R_bawhqfyJXOGMbZz,Timing-First Click.5,0
R_9STal68um6rtI45,Timing-First Click.5,0
R_3NMmCSjk8xZPyHH,Timing-First Click.5,0
R_6zMVC9kuhl7oD5j,Timing-First Click.5,0
R_9ua0FR0zNLyRqa9,Timing-First Click.5,0
R_eyQ92M2faxNQWFf,Timing-First Click.5,0
R_7379KPKAfmA5Sy9,Timing-First Click.5,0
R_8868VvS8DH4InYh,Timing-Last Click.5,0
R_brBsncrK2secV7v,Timing-Last Click.5,0
R_cIay1PiBWtSgPpr,Timing-Last Click.5,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.5,0
R_8finadprGjxTKTP,Timing-Last Click.5,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.5,0
R_249FSn3J0TI9ZWt,Timing-Last Click.5,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.5,0
R_20ntoiSqvPVfdTT,Timing-Last Click.5,0
R_4H1Izll8EGknlaJ,Timing-Last Click.5,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.5,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.5,0
R_3XikxXHI9f3RNY1,Timing-Last Click.5,0
R_bawhqfyJXOGMbZz,Timing-Last Click.5,0
R_9STal68um6rtI45,Timing-Last Click.5,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.5,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.5,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.5,0
R_eyQ92M2faxNQWFf,Timing-Last Click.5,0
R_7379KPKAfmA5Sy9,Timing-Last Click.5,0
R_8868VvS8DH4InYh,Timing-Page Submit.5,0.815
R_brBsncrK2secV7v,Timing-Page Submit.5,0.803
R_cIay1PiBWtSgPpr,Timing-Page Submit.5,0.583
R_4IrZFD1AjeRZm1T,Timing-Page Submit.5,0.781
R_8finadprGjxTKTP,Timing-Page Submit.5,0.645
R_ahZZOGMuJqHBtGd,Timing-Page Submit.5,0.518
R_249FSn3J0TI9ZWt,Timing-Page Submit.5,0.742
R_0H5BNGYtHbJlJLn,Timing-Page Submit.5,0.668
R_20ntoiSqvPVfdTT,Timing-Page Submit.5,0.953
R_4H1Izll8EGknlaJ,Timing-Page Submit.5,0.888
