ResponseID,Task,Word,Response,ReactionTime
R_eyQ92M2faxNQWFf,Phys/Psych,DISMAY,2.0,1.031
R_eyQ92M2faxNQWFf,Phys/Psych,CRITICIZE,2.0,1.031
R_eyQ92M2faxNQWFf,Phys/Psych,DREAD,2.0,1.062
R_eyQ92M2faxNQWFf,Phys/Psych,MOURN,2.0,1.129
R_eyQ92M2faxNQWFf,Phys/Psych,LOATHE,2.0,1.172
R_eyQ92M2faxNQWFf,Phys/Psych,WORRY,2.0,1.046
R_7379KPKAfmA5Sy9,Valence,DELIGHT,1.0,1.185
R_7379KPKAfmA5Sy9,Valence,DESPISE,2.0,1.185
R_7379KPKAfmA5Sy9,Valence,BUILD,1.0,0.858
R_7379KPKAfmA5Sy9,Valence,REPAIR,1.0,0.907
R_7379KPKAfmA5Sy9,Valence,CARESS,1.0,0.744
R_7379KPKAfmA5Sy9,Valence,PRODUCE,1.0,1.248
R_7379KPKAfmA5Sy9,Valence,SCULPT,1.0,1.04
R_7379KPKAfmA5Sy9,Valence,TWINKLE,1.0,0.893
R_7379KPKAfmA5Sy9,Valence,DECORATE,1.0,1.279
R_7379KPKAfmA5Sy9,Valence,PRAISE,1.0,0.654
R_7379KPKAfmA5Sy9,Valence,THRILL,1.0,1.126
R_7379KPKAfmA5Sy9,Valence,CONTENT,1.0,0.784
R_7379KPKAfmA5Sy9,Valence,APPRECIATE,1.0,0.795
R_7379KPKAfmA5Sy9,Valence,IMPRESS,1.0,0.727
R_7379KPKAfmA5Sy9,Valence,LIKE,1.0,0.729
R_7379KPKAfmA5Sy9,Valence,RESPECT,1.0,0.838
R_7379KPKAfmA5Sy9,Valence,ADMIRE,1.0,0.585
R_7379KPKAfmA5Sy9,Valence,ADORE,1.0,0.854
R_7379KPKAfmA5Sy9,Valence,CHERISH,1.0,0.661
R_7379KPKAfmA5Sy9,Valence,PULVERIZE,2.0,0.886
R_7379KPKAfmA5Sy9,Valence,SMASH,2.0,0.799
R_7379KPKAfmA5Sy9,Valence,KNIFE,2.0,0.688
R_7379KPKAfmA5Sy9,Valence,SLAUGHTER,2.0,1.192
R_7379KPKAfmA5Sy9,Valence,SLASH,2.0,0.56
R_7379KPKAfmA5Sy9,Valence,POLLUTE,2.0,0.581
R_7379KPKAfmA5Sy9,Valence,DELETE,2.0,1.285
R_7379KPKAfmA5Sy9,Valence,CORRODE,2.0,0.862
R_7379KPKAfmA5Sy9,Valence,DESTROY,2.0,0.807
R_7379KPKAfmA5Sy9,Valence,DIRTY,2.0,0.782
R_7379KPKAfmA5Sy9,Valence,LAMENT,1.0,1.606
R_7379KPKAfmA5Sy9,Valence,DISTRESS,2.0,0.702
R_7379KPKAfmA5Sy9,Valence,OFFEND,2.0,0.983
R_7379KPKAfmA5Sy9,Valence,DISPLEASE,2.0,0.705
R_7379KPKAfmA5Sy9,Valence,DISMAY,2.0,1.309
R_7379KPKAfmA5Sy9,Valence,CRITICIZE,2.0,0.644
R_7379KPKAfmA5Sy9,Valence,DREAD,2.0,0.726
R_7379KPKAfmA5Sy9,Valence,MOURN,2.0,0.882
R_7379KPKAfmA5Sy9,Valence,LOATHE,2.0,0.678
R_7379KPKAfmA5Sy9,Valence,WORRY,2.0,0.665
R_7379KPKAfmA5Sy9,Phys/Psych,TRUST,2.0,0.864
R_7379KPKAfmA5Sy9,Phys/Psych,PINCH,1.0,0.864
R_7379KPKAfmA5Sy9,Phys/Psych,REGRET,2.0,0.864
R_7379KPKAfmA5Sy9,Phys/Psych,BUILD,1.0,0.864
R_7379KPKAfmA5Sy9,Phys/Psych,CUDDLE,1.0,0.831
R_7379KPKAfmA5Sy9,Phys/Psych,REPAIR,2.0,1.41
R_7379KPKAfmA5Sy9,Phys/Psych,CARESS,1.0,1.156
R_7379KPKAfmA5Sy9,Phys/Psych,PET,1.0,1.302
R_7379KPKAfmA5Sy9,Phys/Psych,PRODUCE,1.0,1.332
R_7379KPKAfmA5Sy9,Phys/Psych,SCULPT,1.0,1.384
R_7379KPKAfmA5Sy9,Phys/Psych,TWINKLE,2.0,1.106
R_7379KPKAfmA5Sy9,Phys/Psych,DECORATE,1.0,1.459
R_7379KPKAfmA5Sy9,Phys/Psych,PRAISE,2.0,1.341
R_7379KPKAfmA5Sy9,Phys/Psych,THRILL,2.0,1.441
R_7379KPKAfmA5Sy9,Phys/Psych,CONTENT,2.0,1.052
R_7379KPKAfmA5Sy9,Phys/Psych,APPRECIATE,2.0,1.218
R_7379KPKAfmA5Sy9,Phys/Psych,IMPRESS,2.0,1.019
R_7379KPKAfmA5Sy9,Phys/Psych,RESPECT,2.0,0.72
R_7379KPKAfmA5Sy9,Phys/Psych,ADMIRE,2.0,0.702
R_7379KPKAfmA5Sy9,Phys/Psych,ADORE,2.0,0.874
R_7379KPKAfmA5Sy9,Phys/Psych,CHERISH,2.0,0.797
R_7379KPKAfmA5Sy9,Phys/Psych,PULVERIZE,1.0,0.914
R_7379KPKAfmA5Sy9,Phys/Psych,SMASH,1.0,1.548
R_7379KPKAfmA5Sy9,Phys/Psych,KNIFE,1.0,1.328
R_7379KPKAfmA5Sy9,Phys/Psych,SLAUGHTER,1.0,1.185
R_7379KPKAfmA5Sy9,Phys/Psych,SLASH,1.0,0.828
R_7379KPKAfmA5Sy9,Phys/Psych,POLLUTE,,2.013
R_7379KPKAfmA5Sy9,Phys/Psych,DELETE,1.0,1.515
R_7379KPKAfmA5Sy9,Phys/Psych,CORRODE,1.0,1.081
R_7379KPKAfmA5Sy9,Phys/Psych,DESTROY,1.0,0.826
R_7379KPKAfmA5Sy9,Phys/Psych,DIRTY,,2.009
R_7379KPKAfmA5Sy9,Phys/Psych,LAMENT,2.0,0.86
R_7379KPKAfmA5Sy9,Phys/Psych,DISTRESS,2.0,1.377
R_7379KPKAfmA5Sy9,Phys/Psych,OFFEND,,2.007
R_7379KPKAfmA5Sy9,Phys/Psych,DISPLEASE,2.0,1.02
R_7379KPKAfmA5Sy9,Phys/Psych,DISMAY,2.0,0.868
R_7379KPKAfmA5Sy9,Phys/Psych,CRITICIZE,2.0,1.148
R_7379KPKAfmA5Sy9,Phys/Psych,DREAD,2.0,1.28
R_7379KPKAfmA5Sy9,Phys/Psych,MOURN,,2.006
R_7379KPKAfmA5Sy9,Phys/Psych,LOATHE,2.0,1.756
R_7379KPKAfmA5Sy9,Phys/Psych,WORRY,2.0,1.344
R_3y2ohJVppIshceF,Valence,DELIGHT,,
R_3y2ohJVppIshceF,Valence,DESPISE,,
R_3y2ohJVppIshceF,Valence,BUILD,,
R_3y2ohJVppIshceF,Valence,REPAIR,,
R_3y2ohJVppIshceF,Valence,CARESS,,
R_3y2ohJVppIshceF,Valence,PRODUCE,,
R_3y2ohJVppIshceF,Valence,SCULPT,,
R_3y2ohJVppIshceF,Valence,TWINKLE,,
R_3y2ohJVppIshceF,Valence,DECORATE,,
R_3y2ohJVppIshceF,Valence,PRAISE,,
R_3y2ohJVppIshceF,Valence,THRILL,,
R_3y2ohJVppIshceF,Valence,CONTENT,,
R_3y2ohJVppIshceF,Valence,APPRECIATE,,
R_3y2ohJVppIshceF,Valence,IMPRESS,,
R_3y2ohJVppIshceF,Valence,LIKE,,
R_3y2ohJVppIshceF,Valence,RESPECT,,
R_3y2ohJVppIshceF,Valence,ADMIRE,,
R_3y2ohJVppIshceF,Valence,ADORE,,
R_3y2ohJVppIshceF,Valence,CHERISH,,
R_3y2ohJVppIshceF,Valence,PULVERIZE,,
R_3y2ohJVppIshceF,Valence,SMASH,,
R_3y2ohJVppIshceF,Valence,KNIFE,,
R_3y2ohJVppIshceF,Valence,SLAUGHTER,,
R_3y2ohJVppIshceF,Valence,SLASH,,
R_3y2ohJVppIshceF,Valence,POLLUTE,,
R_3y2ohJVppIshceF,Valence,DELETE,,
R_3y2ohJVppIshceF,Valence,CORRODE,,
R_3y2ohJVppIshceF,Valence,DESTROY,,
R_3y2ohJVppIshceF,Valence,DIRTY,,
R_3y2ohJVppIshceF,Valence,LAMENT,,
R_3y2ohJVppIshceF,Valence,DISTRESS,,
R_3y2ohJVppIshceF,Valence,OFFEND,,
R_3y2ohJVppIshceF,Valence,DISPLEASE,,
R_3y2ohJVppIshceF,Valence,DISMAY,,
R_3y2ohJVppIshceF,Valence,CRITICIZE,,
R_3y2ohJVppIshceF,Valence,DREAD,,
R_3y2ohJVppIshceF,Valence,MOURN,,
R_3y2ohJVppIshceF,Valence,LOATHE,,
R_3y2ohJVppIshceF,Valence,WORRY,,
R_3y2ohJVppIshceF,Phys/Psych,TRUST,,
R_3y2ohJVppIshceF,Phys/Psych,PINCH,,
R_3y2ohJVppIshceF,Phys/Psych,REGRET,,
R_3y2ohJVppIshceF,Phys/Psych,BUILD,,
R_3y2ohJVppIshceF,Phys/Psych,CUDDLE,,
R_3y2ohJVppIshceF,Phys/Psych,REPAIR,,
R_3y2ohJVppIshceF,Phys/Psych,CARESS,,
R_3y2ohJVppIshceF,Phys/Psych,PET,,
R_3y2ohJVppIshceF,Phys/Psych,PRODUCE,,
R_3y2ohJVppIshceF,Phys/Psych,SCULPT,,
R_3y2ohJVppIshceF,Phys/Psych,TWINKLE,,
R_3y2ohJVppIshceF,Phys/Psych,DECORATE,,
R_3y2ohJVppIshceF,Phys/Psych,PRAISE,,
R_3y2ohJVppIshceF,Phys/Psych,THRILL,,
R_3y2ohJVppIshceF,Phys/Psych,CONTENT,,
R_3y2ohJVppIshceF,Phys/Psych,APPRECIATE,,
R_3y2ohJVppIshceF,Phys/Psych,IMPRESS,,
R_3y2ohJVppIshceF,Phys/Psych,RESPECT,,
R_3y2ohJVppIshceF,Phys/Psych,ADMIRE,,
R_3y2ohJVppIshceF,Phys/Psych,ADORE,,
R_3y2ohJVppIshceF,Phys/Psych,CHERISH,,
R_3y2ohJVppIshceF,Phys/Psych,PULVERIZE,,
R_3y2ohJVppIshceF,Phys/Psych,SMASH,,
R_3y2ohJVppIshceF,Phys/Psych,KNIFE,,
R_3y2ohJVppIshceF,Phys/Psych,SLAUGHTER,,
R_3y2ohJVppIshceF,Phys/Psych,SLASH,,
R_3y2ohJVppIshceF,Phys/Psych,POLLUTE,,
R_3y2ohJVppIshceF,Phys/Psych,DELETE,,
R_3y2ohJVppIshceF,Phys/Psych,CORRODE,,
R_3y2ohJVppIshceF,Phys/Psych,DESTROY,,
R_3y2ohJVppIshceF,Phys/Psych,DIRTY,,
R_3y2ohJVppIshceF,Phys/Psych,LAMENT,,
R_3y2ohJVppIshceF,Phys/Psych,DISTRESS,,
R_3y2ohJVppIshceF,Phys/Psych,OFFEND,,
R_3y2ohJVppIshceF,Phys/Psych,DISPLEASE,,
R_3y2ohJVppIshceF,Phys/Psych,DISMAY,,
R_3y2ohJVppIshceF,Phys/Psych,CRITICIZE,,
R_3y2ohJVppIshceF,Phys/Psych,DREAD,,
R_3y2ohJVppIshceF,Phys/Psych,MOURN,,
R_3y2ohJVppIshceF,Phys/Psych,LOATHE,,
R_3y2ohJVppIshceF,Phys/Psych,WORRY,,
R_6G5XpqNivEgNj2R,Valence,DELIGHT,,
R_6G5XpqNivEgNj2R,Valence,DESPISE,,
R_6G5XpqNivEgNj2R,Valence,BUILD,,
R_6G5XpqNivEgNj2R,Valence,REPAIR,,
R_6G5XpqNivEgNj2R,Valence,CARESS,,
R_6G5XpqNivEgNj2R,Valence,PRODUCE,,
R_6G5XpqNivEgNj2R,Valence,SCULPT,,
R_6G5XpqNivEgNj2R,Valence,TWINKLE,,
R_6G5XpqNivEgNj2R,Valence,DECORATE,,
R_6G5XpqNivEgNj2R,Valence,PRAISE,,
R_6G5XpqNivEgNj2R,Valence,THRILL,,
R_6G5XpqNivEgNj2R,Valence,CONTENT,,
R_6G5XpqNivEgNj2R,Valence,APPRECIATE,,
R_6G5XpqNivEgNj2R,Valence,IMPRESS,,
R_6G5XpqNivEgNj2R,Valence,LIKE,,
R_6G5XpqNivEgNj2R,Valence,RESPECT,,
R_6G5XpqNivEgNj2R,Valence,ADMIRE,,
R_6G5XpqNivEgNj2R,Valence,ADORE,,
R_6G5XpqNivEgNj2R,Valence,CHERISH,,
R_6G5XpqNivEgNj2R,Valence,PULVERIZE,,
R_6G5XpqNivEgNj2R,Valence,SMASH,,
R_6G5XpqNivEgNj2R,Valence,KNIFE,,
R_6G5XpqNivEgNj2R,Valence,SLAUGHTER,,
R_6G5XpqNivEgNj2R,Valence,SLASH,,
R_6G5XpqNivEgNj2R,Valence,POLLUTE,,
R_6G5XpqNivEgNj2R,Valence,DELETE,,
R_6G5XpqNivEgNj2R,Valence,CORRODE,,
R_6G5XpqNivEgNj2R,Valence,DESTROY,,
R_6G5XpqNivEgNj2R,Valence,DIRTY,,
R_6G5XpqNivEgNj2R,Valence,LAMENT,,
R_6G5XpqNivEgNj2R,Valence,DISTRESS,,
R_6G5XpqNivEgNj2R,Valence,OFFEND,,
R_6G5XpqNivEgNj2R,Valence,DISPLEASE,,
R_6G5XpqNivEgNj2R,Valence,DISMAY,,
R_6G5XpqNivEgNj2R,Valence,CRITICIZE,,
R_6G5XpqNivEgNj2R,Valence,DREAD,,
R_6G5XpqNivEgNj2R,Valence,MOURN,,
R_6G5XpqNivEgNj2R,Valence,LOATHE,,
R_6G5XpqNivEgNj2R,Valence,WORRY,,
R_6G5XpqNivEgNj2R,Phys/Psych,TRUST,,
R_6G5XpqNivEgNj2R,Phys/Psych,PINCH,,
R_6G5XpqNivEgNj2R,Phys/Psych,REGRET,,
R_6G5XpqNivEgNj2R,Phys/Psych,BUILD,,
R_6G5XpqNivEgNj2R,Phys/Psych,CUDDLE,,
R_6G5XpqNivEgNj2R,Phys/Psych,REPAIR,,
R_6G5XpqNivEgNj2R,Phys/Psych,CARESS,,
R_6G5XpqNivEgNj2R,Phys/Psych,PET,,
R_6G5XpqNivEgNj2R,Phys/Psych,PRODUCE,,
R_6G5XpqNivEgNj2R,Phys/Psych,SCULPT,,
R_6G5XpqNivEgNj2R,Phys/Psych,TWINKLE,,
R_6G5XpqNivEgNj2R,Phys/Psych,DECORATE,,
R_6G5XpqNivEgNj2R,Phys/Psych,PRAISE,,
R_6G5XpqNivEgNj2R,Phys/Psych,THRILL,,
R_6G5XpqNivEgNj2R,Phys/Psych,CONTENT,,
R_6G5XpqNivEgNj2R,Phys/Psych,APPRECIATE,,
R_6G5XpqNivEgNj2R,Phys/Psych,IMPRESS,,
R_6G5XpqNivEgNj2R,Phys/Psych,RESPECT,,
R_6G5XpqNivEgNj2R,Phys/Psych,ADMIRE,,
R_6G5XpqNivEgNj2R,Phys/Psych,ADORE,,
R_6G5XpqNivEgNj2R,Phys/Psych,CHERISH,,
R_6G5XpqNivEgNj2R,Phys/Psych,PULVERIZE,,
R_6G5XpqNivEgNj2R,Phys/Psych,SMASH,,
R_6G5XpqNivEgNj2R,Phys/Psych,KNIFE,,
R_6G5XpqNivEgNj2R,Phys/Psych,SLAUGHTER,,
R_6G5XpqNivEgNj2R,Phys/Psych,SLASH,,
R_6G5XpqNivEgNj2R,Phys/Psych,POLLUTE,,
R_6G5XpqNivEgNj2R,Phys/Psych,DELETE,,
R_6G5XpqNivEgNj2R,Phys/Psych,CORRODE,,
R_6G5XpqNivEgNj2R,Phys/Psych,DESTROY,,
R_6G5XpqNivEgNj2R,Phys/Psych,DIRTY,,
R_6G5XpqNivEgNj2R,Phys/Psych,LAMENT,,
R_6G5XpqNivEgNj2R,Phys/Psych,DISTRESS,,
R_6G5XpqNivEgNj2R,Phys/Psych,OFFEND,,
R_6G5XpqNivEgNj2R,Phys/Psych,DISPLEASE,,
R_6G5XpqNivEgNj2R,Phys/Psych,DISMAY,,
R_6G5XpqNivEgNj2R,Phys/Psych,CRITICIZE,,
R_6G5XpqNivEgNj2R,Phys/Psych,DREAD,,
R_6G5XpqNivEgNj2R,Phys/Psych,MOURN,,
R_6G5XpqNivEgNj2R,Phys/Psych,LOATHE,,
R_6G5XpqNivEgNj2R,Phys/Psych,WORRY,,
R_8JvVXmtaNdO95M9,Valence,DELIGHT,,
R_8JvVXmtaNdO95M9,Valence,DESPISE,,
R_8JvVXmtaNdO95M9,Valence,BUILD,,
R_8JvVXmtaNdO95M9,Valence,REPAIR,,
R_8JvVXmtaNdO95M9,Valence,CARESS,,
R_8JvVXmtaNdO95M9,Valence,PRODUCE,,
R_8JvVXmtaNdO95M9,Valence,SCULPT,,
R_8JvVXmtaNdO95M9,Valence,TWINKLE,,
R_8JvVXmtaNdO95M9,Valence,DECORATE,,
R_8JvVXmtaNdO95M9,Valence,PRAISE,,
R_8JvVXmtaNdO95M9,Valence,THRILL,,
R_8JvVXmtaNdO95M9,Valence,CONTENT,,
R_8JvVXmtaNdO95M9,Valence,APPRECIATE,,
R_8JvVXmtaNdO95M9,Valence,IMPRESS,,
R_8JvVXmtaNdO95M9,Valence,LIKE,,
R_8JvVXmtaNdO95M9,Valence,RESPECT,,
R_8JvVXmtaNdO95M9,Valence,ADMIRE,,
R_8JvVXmtaNdO95M9,Valence,ADORE,,
R_8JvVXmtaNdO95M9,Valence,CHERISH,,
R_8JvVXmtaNdO95M9,Valence,PULVERIZE,,
R_8JvVXmtaNdO95M9,Valence,SMASH,,
R_8JvVXmtaNdO95M9,Valence,KNIFE,,
R_8JvVXmtaNdO95M9,Valence,SLAUGHTER,,
R_8JvVXmtaNdO95M9,Valence,SLASH,,
R_8JvVXmtaNdO95M9,Valence,POLLUTE,,
R_8JvVXmtaNdO95M9,Valence,DELETE,,
R_8JvVXmtaNdO95M9,Valence,CORRODE,,
R_8JvVXmtaNdO95M9,Valence,DESTROY,,
R_8JvVXmtaNdO95M9,Valence,DIRTY,,
R_8JvVXmtaNdO95M9,Valence,LAMENT,,
R_8JvVXmtaNdO95M9,Valence,DISTRESS,,
R_8JvVXmtaNdO95M9,Valence,OFFEND,,
R_8JvVXmtaNdO95M9,Valence,DISPLEASE,,
R_8JvVXmtaNdO95M9,Valence,DISMAY,,
R_8JvVXmtaNdO95M9,Valence,CRITICIZE,,
R_8JvVXmtaNdO95M9,Valence,DREAD,,
R_8JvVXmtaNdO95M9,Valence,MOURN,,
R_8JvVXmtaNdO95M9,Valence,LOATHE,,
R_8JvVXmtaNdO95M9,Valence,WORRY,,
R_8JvVXmtaNdO95M9,Phys/Psych,TRUST,,
R_8JvVXmtaNdO95M9,Phys/Psych,PINCH,,
R_8JvVXmtaNdO95M9,Phys/Psych,REGRET,,
R_8JvVXmtaNdO95M9,Phys/Psych,BUILD,,
R_8JvVXmtaNdO95M9,Phys/Psych,CUDDLE,,
R_8JvVXmtaNdO95M9,Phys/Psych,REPAIR,,
R_8JvVXmtaNdO95M9,Phys/Psych,CARESS,,
R_8JvVXmtaNdO95M9,Phys/Psych,PET,,
R_8JvVXmtaNdO95M9,Phys/Psych,PRODUCE,,
R_8JvVXmtaNdO95M9,Phys/Psych,SCULPT,,
R_8JvVXmtaNdO95M9,Phys/Psych,TWINKLE,,
R_8JvVXmtaNdO95M9,Phys/Psych,DECORATE,,
R_8JvVXmtaNdO95M9,Phys/Psych,PRAISE,,
R_8JvVXmtaNdO95M9,Phys/Psych,THRILL,,
R_8JvVXmtaNdO95M9,Phys/Psych,CONTENT,,
R_8JvVXmtaNdO95M9,Phys/Psych,APPRECIATE,,
R_8JvVXmtaNdO95M9,Phys/Psych,IMPRESS,,
R_8JvVXmtaNdO95M9,Phys/Psych,RESPECT,,
R_8JvVXmtaNdO95M9,Phys/Psych,ADMIRE,,
R_8JvVXmtaNdO95M9,Phys/Psych,ADORE,,
R_8JvVXmtaNdO95M9,Phys/Psych,CHERISH,,
R_8JvVXmtaNdO95M9,Phys/Psych,PULVERIZE,,
R_8JvVXmtaNdO95M9,Phys/Psych,SMASH,,
R_8JvVXmtaNdO95M9,Phys/Psych,KNIFE,,
R_8JvVXmtaNdO95M9,Phys/Psych,SLAUGHTER,,
R_8JvVXmtaNdO95M9,Phys/Psych,SLASH,,
R_8JvVXmtaNdO95M9,Phys/Psych,POLLUTE,,
R_8JvVXmtaNdO95M9,Phys/Psych,DELETE,,
R_8JvVXmtaNdO95M9,Phys/Psych,CORRODE,,
R_8JvVXmtaNdO95M9,Phys/Psych,DESTROY,,
R_8JvVXmtaNdO95M9,Phys/Psych,DIRTY,,
R_8JvVXmtaNdO95M9,Phys/Psych,LAMENT,,
R_8JvVXmtaNdO95M9,Phys/Psych,DISTRESS,,
R_8JvVXmtaNdO95M9,Phys/Psych,OFFEND,,
R_8JvVXmtaNdO95M9,Phys/Psych,DISPLEASE,,
R_8JvVXmtaNdO95M9,Phys/Psych,DISMAY,,
R_8JvVXmtaNdO95M9,Phys/Psych,CRITICIZE,,
R_8JvVXmtaNdO95M9,Phys/Psych,DREAD,,
R_8JvVXmtaNdO95M9,Phys/Psych,MOURN,,
R_8JvVXmtaNdO95M9,Phys/Psych,LOATHE,,
R_8JvVXmtaNdO95M9,Phys/Psych,WORRY,,
